tweet_cleaned,tweet_favorite_count,tweet_geo,tweet_hashtags,tweet_id,tweet_lang,tweet_place,tweet_retweet_count,tweet_text,tweet_time,tweet_tokens,tweet_type,tweet_user_mention_ids,tweet_user_mentions,user,user_favourites_count,user_followers_count,user_friends_count,user_id,user_location,user_screen_name,user_statuses_count,user_vintage,sentiment,sentiment_class
,0,,[],969906034092408833,en,,0,@TurkishAirlines Really a lovely place ..,Sat Mar 03 12:03:13 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Varuken,420,40,142,1477430281,Switzerland,varukenprime,755,Sun Jun 02 14:15:54 +0000 2013,0.39180272817611694,positive
,1,,[],969904174254166017,de,,0,@TurkishAirlines Ich bin stolz auf mein land ich bin stolz auf mein president🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷❤️❤️❤️❤️,Sat Mar 03 11:55:49 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Yasemin Aydin,100682,1177,715,526817266,Zürıch,YaseminAydin4,14249,Fri Mar 16 21:36:52 +0000 2012,1.3427488803863525,positive
,0,,[],969903981374988288,en,,1,.@British_Airways make sure you read the T&amp;C when booking flights (which customers ever do) because even if you pho… https://t.co/VfzHTsTTc3,Sat Mar 03 11:55:03 +0000 2018,[],user_tweet,[18332190],['British_Airways'],RC,50,106,144,199386748,,richandprecious,978,Wed Oct 06 18:50:17 +0000 2010,0.2652967572212219,positive
,1,,[],969903610871115776,tr,"{'country': 'Switzerland', 'url': 'https://api.twitter.com/1.1/geo/id/a33f2d04ed791a25.json', 'bounding_box': {'coordinates': [[[8.515107, 47.499203], [8.575358, 47.499203], [8.575358, 47.561364], [8.515107, 47.561364]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'Bülach', 'country_code': 'CH', 'full_name': 'Bülach, Schweiz', 'attributes': {}, 'id': 'a33f2d04ed791a25'}",1,@Multikulti_Sero @TurkishAirlines pyd=pkk=abd=terörist,Sat Mar 03 11:53:35 +0000 2018,[],reply,"[954658969137631232, 18909186]","['Multikulti_Sero', 'TurkishAirlines']",Yasemin Aydin,100682,1177,715,526817266,Zürıch,YaseminAydin4,14249,Fri Mar 16 21:36:52 +0000 2012,0.08825613558292389,neutral
KeinUrlaubBeimDiktator FreeThemAll,27,,"['Afrin', 'Silivri', 'KeinUrlaubBeimDiktator', 'FreeThemAll']",969903583012548613,de,,0,"@TurkishAirlines Fliegen Sie auch nach #Afrin? Und nach #Silivri?

#KeinUrlaubBeimDiktator
#FreeThemAll… https://t.co/QNsgLn1ssV",Sat Mar 03 11:53:28 +0000 2018,"['keinurlaubbeimdiktator', 'freethemall']",reply,[18909186],['TurkishAirlines'],Stefan Troendle 🇪🇺,3409,699,654,1201053362,Baden-Baden,StefanTroendle,4439,Wed Feb 20 13:32:55 +0000 2013,0.26600152254104614,positive
,2,,[],969902703739580416,de,,0,"@TurkishAirlines Türkei: Kinder verheiraten, Ehrenmord. Schächten, Kinder beschneiden, Scharia nein danke",Sat Mar 03 11:49:59 +0000 2018,[],reply,[18909186],['TurkishAirlines'],wayne schlegel,5938,59,56,2685594476,"Charlotte, NC",wayne_schlegel0,5471,Sun Jul 27 17:43:08 +0000 2014,0.17468923330307007,neutral
,0,,[],969901431347138560,en,,0,@TurkishAirlines have now qued everyone up at 2 check in desks and then the staff have just left?! Where are your s… https://t.co/Jx4u4gmLXL,Sat Mar 03 11:44:55 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Becks,2722,374,364,237006365,bucks,BeckieIonaSmith,8724,Tue Jan 11 21:33:50 +0000 2011,-0.12767088413238525,neutral
,0,,[],969900957810163712,en,,2,"RT @MarkusSpoerndli: @TurkishAirlines magical prisons, too!",Sat Mar 03 11:43:02 +0000 2018,[],retweet,"[478026212, 18909186]","['MarkusSpoerndli', 'TurkishAirlines']",Oz,97,1,78,947827733375209472,,rk20092,142,Mon Jan 01 13:51:56 +0000 2018,0.36514827609062195,positive
,0,,['turkishairlines'],969899320119095296,en,,0,@TurkishAirlines  I had a very bad experience with #turkishairlines . They cancalled my confirmed reservation witho… https://t.co/yNH7Ztg3do,Sat Mar 03 11:36:32 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],mohd abdulrahman,78,8,56,1577417118,,alomran111,167,Mon Jul 08 11:24:56 +0000 2013,-0.19054512679576874,neutral
,12,,[],969897075956764673,de,,0,"@Lionicon1 @TurkishAirlines Nichtmal ein Gefängnis würde dich aufnehmen. Statt sich um die Türkei zu kümmern, kümme… https://t.co/PouPwLUAlq",Sat Mar 03 11:27:37 +0000 2018,[],reply,"[4724422528, 18909186]","['Lionicon1', 'TurkishAirlines']",bl4ck🦅,7203,73,86,4550425877,,frkanerkus,764,Sun Dec 20 22:04:03 +0000 2015,0.2915448248386383,positive
,0,,[],969895644906295296,de,,63,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/RkVgF8hyaA",Sat Mar 03 11:21:56 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],● Metinc📧💡,2231,872,1493,756844599528816640,🌐YERYÜZÜ 🗺,Mertttce,2346,Sat Jul 23 13:33:09 +0000 2016,0.1933002769947052,neutral
,0,,[],969895350235430912,en,,9,RT @TurkishAirlines: Flights starting at 139 EUR gives you the opportunity to truly explore this magical country. https://t.co/E18EQBpO8l,Sat Mar 03 11:20:45 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],Kayseri Pastirmacisi,31872,161,270,120293956,Turkije,kaypastirma38,23537,Sat Mar 06 01:21:50 +0000 2010,0.7338878512382507,positive
,0,,[],969895337975574529,ru,,0,@Averyslondon @TurkishAirlines @Gatwick_Airport На Турецких авиалиниях - всегда великолепная еда!!!,Sat Mar 03 11:20:43 +0000 2018,[],reply,"[2182407327, 18909186, 33875003]","['Averyslondon', 'TurkishAirlines', 'Gatwick_Airport']",Марина Федоровская,1477,39,143,370169444,,unost63,645,Thu Sep 08 15:38:44 +0000 2011,0.019482657313346863,neutral
There is a world of miracles Get out there and WidenYourWorld TurkishAirlines SuperBowl,0,,"['WidenYourWorld', 'TurkishAirlines', 'SuperBowl']",969894646481653760,en,,981,"RT @TurkishAirlines: 🌍✈️
There is a world of miracles. Get out there and #WidenYourWorld
 
#TurkishAirlines #SuperBowl @DrOz https://t.co/7…",Sat Mar 03 11:17:58 +0000 2018,"['there', 'world', 'miracles', 'get', 'widenyourworld', 'turkishairlines', 'superbowl']",retweet,"[18909186, 38531995]","['TurkishAirlines', 'DrOz']",карачевский сергей,2832,1823,1837,579619668,Ukraina,ymsovei,17257,Mon May 14 04:19:07 +0000 2012,0.6981392502784729,positive
There is a world of miracles Get out there and WidenYourWorld TurkishAirlines SuperBowl,0,,"['WidenYourWorld', 'TurkishAirlines', 'SuperBowl']",969894646481653760,en,,981,"RT @TurkishAirlines: 🌍✈️
There is a world of miracles. Get out there and #WidenYourWorld
 
#TurkishAirlines #SuperBowl @DrOz https://t.co/7…",Sat Mar 03 11:17:58 +0000 2018,"['there', 'world', 'miracles', 'get', 'widenyourworld', 'turkishairlines', 'superbowl']",retweet,"[18909186, 38531995]","['TurkishAirlines', 'DrOz']",карачевский сергей,2832,1823,1837,579619668,Ukraina,ymsovei,17257,Mon May 14 04:19:07 +0000 2012,0.6981392502784729,positive
,0,,[],969892998157873152,tr,,0,@sporx_basket @TurkishAirlines iyi bakin sponsoru oldugunuz Euroleague'e hirsiz demisler.,Sat Mar 03 11:11:25 +0000 2018,[],reply,"[117017168, 18909186]","['sporx_basket', 'TurkishAirlines']",Black Eagles Ontario,444,63,175,456536824,"Victoria, BC",srcnsyl,3623,Fri Jan 06 10:57:43 +0000 2012,0.15011519193649292,neutral
Addis Ababa Ethiopia to Brussels Belgium for only USD roundtrip with,0,,[],969892826271109121,en,,1,"Addis Ababa, Ethiopia to Brussels, Belgium for only $447 USD roundtrip with @TurkishAirlines.… https://t.co/hgXgE1EWzl",Sat Mar 03 11:10:44 +0000 2018,"['addis', 'ababa', 'ethiopia', 'brussels', 'belgium', 'usd', 'roundtrip']",user_tweet,[18909186],['TurkishAirlines'],Secret Flying,636,114596,18,2758345674,,SecretFlying,25584,Sat Aug 23 10:17:20 +0000 2014,0.1449642777442932,neutral
,0,,[],969891665925242881,tr,,0,". @TurkishAirlines reklamlar, tanıtım o biçim ama şu durumu bi açıklayabilir misiniz? çalıştırdığınız elemanların b… https://t.co/xddHr8GMwf",Sat Mar 03 11:06:07 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Buket Aybek,9328,1479,116,321380494,,buketaybek,5924,Tue Jun 21 13:45:50 +0000 2011,0.23735013604164124,positive
zmir de,0,,[],969890870899113984,tr,,0,İzmir’de @TurkishAirlines servisi izmir styla :) 6 banko var. 1 çalışan. Sonra izmir neden böyle :p https://t.co/PV6GdaWcvs,Sat Mar 03 11:02:57 +0000 2018,['zmir'],user_tweet,[18909186],['TurkishAirlines'],Atilla Bingöl,5,1495,182,18875388,"Istanbul, Turkey",AtillaBingol,23732,Sun Jan 11 18:51:12 +0000 2009,0.3348761200904846,positive
,1,,[],969890672017920000,en,,0,@OfficialGolz @TechGirlZA @TurkishAirlines @bvdELUSIVE I cried a little inside when I finally noticed the missed opportunity 😖😂,Sat Mar 03 11:02:10 +0000 2018,[],reply,"[4811074697, 2409245946, 18909186, 4308782776]","['OfficialGolz', 'TechGirlZA', 'TurkishAirlines', 'bvdELUSIVE']",RoBoHoBo,2012,749,299,958343480,"Johannesburg, South Africa",lucatucconi,1327,Mon Nov 19 19:52:12 +0000 2012,0.2426069676876068,positive
,0,,[],969889442256257025,de,,63,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/RkVgF8hyaA",Sat Mar 03 10:57:17 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],yaseminerlangen,2724,926,4994,3024634793,,a6154107585a4a6,2322,Sun Feb 08 08:37:30 +0000 2015,0.1933002769947052,neutral
,0,,[],969888786267164673,de,,0,@lackerer @TurkishAirlines sperrt man dich in der Türkei ein?,Sat Mar 03 10:54:40 +0000 2018,[],reply,"[1920162312, 18909186]","['lackerer', 'TurkishAirlines']",Gs'li Türk🌿,42633,506,320,794250524308733953,"Viyana,Avusturya",GurbetteTurk,3353,Thu Nov 03 18:50:56 +0000 2016,0.07834244519472122,neutral
,0,,[],969887659790389249,de,,49,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/IF4aUum7ou",Sat Mar 03 10:50:12 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],azúcar® 𐱅𐰇𐰼𐰜 Mitglied der türk.Diaspora in D,13240,1065,1004,190236214,"Düsseldorf, Ankara, Yozgat",orhanseker,45513,Mon Sep 13 12:52:08 +0000 2010,0.19814744591712952,neutral
,0,,[],969887303828111362,en,,8,RT @TurkishAirlines: Flights starting at 129 CHF gives you the opportunity to truly explore this magical country. https://t.co/LZj9C8ehIY,Sat Mar 03 10:48:47 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],mauro gabutti,40760,339,427,524616762,"LA VITA É COME UNO SPECCHIO, SARÀ PIÙ BELLA SE LA GUARDI CON UN SORRISO !!!",maurogabutti,41945,Wed Mar 14 18:42:23 +0000 2012,0.7034410834312439,positive
Relax Florin handles,0,,[],969886288588484610,en,"{'country': 'Romania', 'url': 'https://api.twitter.com/1.1/geo/id/01c86d355e71b956.json', 'bounding_box': {'coordinates': [[[25.9636988, 44.3494199], [26.2259137, 44.3494199], [26.2259137, 44.5416707], [25.9636988, 44.5416707]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'Bucharest', 'country_code': 'RO', 'full_name': 'Bucharest, Romania', 'attributes': {}, 'id': '01c86d355e71b956'}",0,"Relax, Florin handles! @TurkishAirlines ❤️✈️ https://t.co/ZnZyStqUhu",Sat Mar 03 10:44:45 +0000 2018,"['relax', 'florin', 'handles']",user_tweet,[18909186],['TurkishAirlines'],RAS,378,175,139,3099590460,Romania,RAS_Romania,574,Fri Mar 20 12:59:41 +0000 2015,0.8288785219192505,positive
Die Betonung liegt auf WAR Mit eurem Pr sidenten und des,7,,[],969886238965731328,de,,0,"@TurkishAirlines ich war sicherlich &gt;15× in der Türkei. 
Die Betonung liegt auf WAR..
Mit eurem Präsidenten und des… https://t.co/3FHspVnJX6",Sat Mar 03 10:44:33 +0000 2018,"['die', 'betonung', 'liegt', 'war', 'mit', 'pr', 'sidenten']",reply,[18909186],['TurkishAirlines'],D. König,2229,125,205,2932388531,"Frankfurt am Main, Hessen",KonigDietmar,2380,Fri Dec 19 18:22:21 +0000 2014,0.2636920213699341,positive
Nazis sollte keiner unterst tzen Wenn die deutsche Regierung schon wegguckt,1,,[],969885991937957888,de,,0,"@TurkishAirlines @DrOz BOYKOT
Nazis sollte keiner unterstützen. Wenn die deutsche Regierung schon wegguckt .... https://t.co/tnD3PdOqNf",Sat Mar 03 10:43:34 +0000 2018,"['nazis', 'unterst', 'tzen', 'wenn', 'deutsche', 'regierung', 'schon', 'wegguckt']",reply,"[18909186, 38531995]","['TurkishAirlines', 'DrOz']",Benn Rostock,532,30,66,923861211577450496,,BennRostock,3491,Fri Oct 27 10:37:32 +0000 2017,0.28420591354370117,positive
There is a world of miracles Get out there and WidenYourWorld TurkishAirlines SuperBowl,0,,"['WidenYourWorld', 'TurkishAirlines', 'SuperBowl']",969885321784512512,en,,981,"RT @TurkishAirlines: 🌍✈️
There is a world of miracles. Get out there and #WidenYourWorld
 
#TurkishAirlines #SuperBowl @DrOz https://t.co/7…",Sat Mar 03 10:40:54 +0000 2018,"['there', 'world', 'miracles', 'get', 'widenyourworld', 'turkishairlines', 'superbowl']",retweet,"[18909186, 38531995]","['TurkishAirlines', 'DrOz']",Rully Saputra,27285,615,1751,1693275121,Jakarta . Indonesia .,RullySaputra34,24418,Fri Aug 23 08:22:31 +0000 2013,0.6981392502784729,positive
Fikret Orman h rs zl k organizasyonu dedi inde kuduran k pekler o k peklerin havlamalar na bak p sponsorlu unu ek,2,,[],969884828207284225,tr,,0,"Fikret Orman hırsızlık organizasyonu dediğinde kuduran köpekler, o köpeklerin havlamalarına bakıp sponsorluğunu çek… https://t.co/zMSfQ8Msvd",Sat Mar 03 10:38:57 +0000 2018,"['fikret', 'orman', 'h', 'rs', 'zl', 'k', 'organizasyonu', 'dedi', 'inde', 'kuduran', 'k', 'pekler', 'k', 'peklerin', 'havlamalar', 'na', 'bak', 'p', 'sponsorlu', 'unu', 'ek']",user_tweet,[],[],arayan bulur,16099,1095,995,546749069,,durbibakalim,53420,Fri Apr 06 11:56:01 +0000 2012,0.3826211988925934,positive
B s at LAX airlines WATCH MIN VIDEO avgeek turkish turkishairlines,13,,"['avgeek', 'turkish', 'turkishairlines']",969883897289936896,en,,9,"✈️ B777s at LAX (20+ airlines)✅
🎥 WATCH 10 MIN VIDEO ▶️ https://t.co/lo9Mot14Pz

#avgeek #turkish #turkishairlines… https://t.co/Ap4YXUSBeo",Sat Mar 03 10:35:15 +0000 2018,"['b', 'lax', 'airlines', 'watch', 'min', 'video', 'avgeek', 'turkish', 'turkishairlines']",user_tweet,[],[],Just Planes,2780,28199,67,33149259,"Boston MA, USA",justplanes,9767,Sun Apr 19 06:28:45 +0000 2009,0.35915103554725647,positive
,0,,[],969882923271970816,tr,,0,@CanAnl @TurkishAirlines @TK_HelpDesk Ne çektin be anilcan sen ne çektin 😄😄😄,Sat Mar 03 10:31:23 +0000 2018,[],reply,"[103377221, 18909186, 928299134]","['CanAnl', 'TurkishAirlines', 'TK_HelpDesk']",www.sosyetefalcom,1177,327,1311,128940119,"İstanbul, Türkiye",34DORA34,13247,Fri Apr 02 17:35:37 +0000 2010,0.3660920262336731,positive
,0,,[],969882702592839680,de,,0,@DioclesValerius @TurkishAirlines Vielleicht nochmals die Worte überdenken bitte. Die Zahlen im Tourismus sind mass… https://t.co/2g1GBzg3wJ,Sat Mar 03 10:30:30 +0000 2018,[],reply,"[1537327232, 18909186]","['DioclesValerius', 'TurkishAirlines']",TR23,2383,48,20,901176027568852993,,_TR23_,4866,Fri Aug 25 20:14:42 +0000 2017,0.4073353111743927,positive
,0,,[],969882228791676928,de,,63,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/RkVgF8hyaA",Sat Mar 03 10:28:37 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],nerde-kim♋️,5726,548,298,953984344607117312,,NerdeKim,1835,Thu Jan 18 13:36:06 +0000 2018,0.1933002769947052,neutral
Solange Erdogan an der Macht,4,,[],969881662539599873,de,,0,"@TurkishAirlines Ich war früher öfters und gerne in der Türkei, aber jetzt nicht mehr.
Solange Erdogan an der Macht… https://t.co/qAuuijBCpt",Sat Mar 03 10:26:22 +0000 2018,"['solange', 'erdogan', 'macht']",reply,[18909186],['TurkishAirlines'],Iosif Vissarionovic Dzugasvili,1958,42,31,1537327232,Gori ,DioclesValerius,483,Fri Jun 21 20:52:52 +0000 2013,0.3283078074455261,positive
,3,,[],969881532872757249,de,,0,@TurkishAirlines die hier kommentierenden würden auch sonst nicht in Türkei reisen und kreieren sich einen Vorwand.… https://t.co/KwzmfccLMV,Sat Mar 03 10:25:51 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Delikanli10,1047,10,35,2569105624,Berlin,Delikanli10blk,136,Wed May 28 14:50:23 +0000 2014,0.32072362303733826,positive
Nitekim hayatimda karsilastigim en kotu havayolu musteri iliskileri ile karsi karsiyayim,0,,[],969880493276753920,tr,,0,Nitekim hayatimda karsilastigim en kotu havayolu musteri iliskileri ile karsi karsiyayim. @TK_US @TurkishAirlines,Sat Mar 03 10:21:43 +0000 2018,"['nitekim', 'hayatimda', 'karsilastigim', 'kotu', 'havayolu', 'musteri', 'iliskileri', 'ile', 'karsi', 'karsiyayim']",reply,"[531201141, 18909186]","['TK_US', 'TurkishAirlines']",valeriedayan,988,705,353,17860231,istanbul,valeriedayan,4393,Thu Dec 04 04:43:20 +0000 2008,0.5403607487678528,positive
,0,,[],969880389136408581,en,,0,@TurkishAirlines who knew it was so difficult to check in 2 flights at once?! Been here since 7am and still not che… https://t.co/ikUsrEvAmf,Sat Mar 03 10:21:18 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Becks,2722,374,364,237006365,bucks,BeckieIonaSmith,8724,Tue Jan 11 21:33:50 +0000 2011,0.20697040855884552,positive
,0,,[],969880362653573120,de,,49,"RT @TurkishAirlines: Flüge ab 119 EUR ermöglichen es, die Magie dieses Landes ausgiebig zu erkunden. https://t.co/IF4aUum7ou",Sat Mar 03 10:21:12 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],M. Hamza Eymen,35432,4328,4992,3864355221,Berlin-İSTanbul-TRABZON-🌍🌹🌻,AdaleMerkezi,98677,Sun Oct 04 19:26:49 +0000 2015,0.19814744591712952,neutral
,0,,[],969880310946172928,en,,0,@TurkishAirlines is flight TK1978 at 16:40 on schedule this afternoon from Dublin to Istanbul? Thank you.,Sat Mar 03 10:21:00 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Alex Rathke,3416,912,393,3119638695,"Dublin City, Ireland",AlexRathke,1448,Thu Mar 26 20:32:01 +0000 2015,0.2746292054653168,positive
,2,,[],969879912499773445,tr,,0,"@CanAnl @TurkishAirlines @TK_HelpDesk Şurda ""sıkıldık"",""tek derdin bu olsun"" temalı yazan kişiler 2800 tl bi bilete… https://t.co/OQQ59UFat9",Sat Mar 03 10:19:25 +0000 2018,[],reply,"[103377221, 18909186, 928299134]","['CanAnl', 'TurkishAirlines', 'TK_HelpDesk']",vayarkadas,11233,390,924,885133817853485056,yolun yarısı,vayyarkadassss,3881,Wed Jul 12 13:48:41 +0000 2017,0.21921509504318237,positive
,6,,[],969879696992333824,de,,0,@TurkishAirlines Nicht mal geschenkt.,Sat Mar 03 10:18:33 +0000 2018,[],reply,[18909186],['TurkishAirlines'],Sowhat,21554,209,364,723744300744478720,,L7250402,9222,Sat Apr 23 05:24:22 +0000 2016,0.03243545815348625,neutral
,0,,[],969879672401137664,tr,,0,@TurkishAirlines yapilan onlarca sistem ve call center hatasindan sonra (tk-986994’te anlatmis oldugum) yer gorevli… https://t.co/33k19pw9wW,Sat Mar 03 10:18:28 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],valeriedayan,988,705,353,17860231,istanbul,valeriedayan,4393,Thu Dec 04 04:43:20 +0000 2008,0.3691442012786865,positive
,2,,[],969879012888776704,de,,0,@nohopesmokedope @TurkishAirlines Bist auch nicht willkommen,Sat Mar 03 10:15:50 +0000 2018,[],reply,"[178260442, 18909186]","['nohopesmokedope', 'TurkishAirlines']",Türkische Wahrheit,1516,333,93,1543485380,Germany/Turkey,TuerkischWahr,8855,Mon Jun 24 15:08:53 +0000 2013,0.17136716842651367,neutral
